Street,Lat,Lon
BRIGHTON 13 ST,-73.95624114012524,40.57884176678666
BRIGHTON 14 ST,-73.95542964884639,40.578663169736366
BRIGHTON 15 ST,-73.95493687274008,40.57745495737126
BRIGHTON 2,-73.9655810789479,40.579807844984416
BRIGHTON 2 LN,-73.96580048178734,40.57920352146005
BRIGHTON 2 PATH,-73.96561097750653,40.57970165328862
BRIGHTON 2 PL,-73.96580522292642,40.57986690618462
BRIGHTON 2 ST,-73.9653581127986,40.57763799665895
BRIGHTON 3,-73.96476604562986,40.57996463421669
BRIGHTON 3 CT,-73.9648866302571,40.58024277390978
BRIGHTON 3 LN,-73.96480029966386,40.579705202701454
BRIGHTON 3 PL,-73.96458309589379,40.579388822898856
BRIGHTON 3 RD,-73.96514033533431,40.58198603741015
BRIGHTON 3 ST,-73.96494262201745,40.579142367430784
BRIGHTON 4,-73.963778571408,40.58024879422652
BRIGHTON 4 CT,-73.96404471434948,40.580437773201865
BRIGHTON 4 LN,-73.96357275268248,40.5800066742859
BRIGHTON 4 PL,-73.96368397900851,40.57961310405827
BRIGHTON 4 RD,-73.96358963493829,40.582466678621614
BRIGHTON 4 ST,-73.96389704127428,40.57912873215523
BRIGHTON 4 TER,-73.96372449601324,40.58191997754741
BRIGHTON 5,-73.96292733968303,40.580385692908614
BRIGHTON 5 CT,-73.96316290721269,40.58064869175327
BRIGHTON 5 LN,-73.96282251311074,40.580156475010426
BRIGHTON 5 PL,-73.9628409670929,40.57982017605049
BRIGHTON 5 ST,-73.96284074445205,40.57854391780368
BRIGHTON 6 CT,-73.96219584583972,40.580875330838296
BRIGHTON 6 ST,-73.96235074874575,40.58017078901048
BRIGHTON 7,-73.96124626480234,40.5807284941936
BRIGHTON 7 CT,-73.96133734423339,40.58101499583041
BRIGHTON 7 LN,-73.96121924381639,40.580454293824246
BRIGHTON 7 ST,-73.96160486836169,40.58087684858138
BRIGHTON 8 CT,-73.96058459783677,40.58258485368066
BRIGHTON 8 LN,-73.96033530780583,40.580662983769166
BRIGHTON 8 PL,-73.96038549009016,40.580830628348316
BRIGHTON 8 ST,-73.96091269325078,40.581100318727124
BRIGHTON AVE,-74.09233575703757,40.63531654511358
BRIGHTON BEACH AVENUE,-73.96219895335074,40.57735918142559
BRIGHTON CT,-73.96574741505718,40.58744886558069
BRIGHTON ST,-74.24321802136481,40.50390381692222
BRIGHTWATER AVE,-73.9552129481269,40.57583533858566
BRIGHTWATER CT,-73.96425229586575,40.57559535273962
BRINSMADE AVE,-73.82464631168901,40.82134566983959
BRISBIN ST,-73.80891530577632,40.6958786550749
BRISTOL AVE,-74.00432653388405,40.63493659873471
BRISTOL ST,-73.91052018464667,40.66110302326437
BRISTOW ST,-73.89495684673686,40.832096771735635
BRITTON AVE,-74.00431519847587,40.66252356833687
BRITTON ST,-73.9965256398188,40.74663680161219
BROAD ST,-74.02581834566429,40.63825834271073
BROADWAY,-73.95242299860979,40.766108921596576
BROADWAY ALY,-73.98218941934253,40.741161443150574
BROADWAY ATRIUM,-74.01294319754044,40.70646269002478
BROADWAY TER,-73.93117924471483,40.857489437210255
BROCHER RD,-73.77186318881675,40.68291445696913
BRONX BLVD,-73.86065837686925,40.89321622932777
BRONX PARK AVE,-73.87570774304592,40.83978030044522
BRONX PARK E,-73.86992789141927,40.862357554079544
BRONX PARK S,-73.88003597567132,40.8457029143212
BRONX RIVER AVE,-73.87858973432003,40.828953691631135
BRONX RIVER PKWY,-73.8707009534935,40.84729580461926
BRONX SHORE RD,-73.92381994750183,40.79887438626591
BRONXDALE AVE,-73.86071732527142,40.847535637858975
BRONXWOOD AVE,-73.8581373241059,40.8774659748949
BROOK AVE,-73.953927107298,40.767555184559264
BROOK ST,-74.08304601747038,40.637034428615536
BROOKDALE PLZ,-73.9124323642729,40.654493404727134
BROOKFIELD AVE,-74.1580045579887,40.55706058105095
BROOKHAVEN AVE,-73.75890637580505,40.59938304234625
BROOKLYN AVE,-73.94347902297662,40.650676305169966
BROOKLYN BRIDGE BLVD,-73.98889389985825,40.69381297611308
BROOKLYN BRIDGE PARK,-73.9995683260845,40.69337947858482
BROOKLYN QUEENS EXPWY E SR N,-73.89901858455858,40.75857003906958
BROOKLYN QUEENS EXPWY W SR N,-73.9023475912716,40.763643186243776
BROOKLYN QUEENS EXPWY W SR S,-73.9031498148968,40.76389182995084
BROOKLYN QUEENS EXPY W,-73.90248894924599,40.765475062236376
BROOKS PL,-74.12610683389298,40.62960019129682
BROOKS POND PL,-74.11883352876846,40.62460703021649
BROOKSIDE AVE,-74.1215710359487,40.62313985034574
BROOKSIDE LOOP,-74.2144999754889,40.54003568640786
BROOKSIDE ST,-73.74398548455068,40.775553608085886
BROOKVILLE BLVD,-73.73876831479247,40.6647273209568
BROOME ST,-73.99031150772605,40.72088849377038
BROUN PL,-73.8273816262761,40.873456115390184
BROWER CT,-74.15102341542158,40.55113786162525
BROWN AVE,-74.14972706944434,40.55002336159879
BROWN LN,-73.78575510602352,40.84692313257159
BROWN PL,-73.9281565365441,40.75455993446465
BROWN ST,-73.93917484924916,40.596479948799875
BROWNELL ST,-74.07550831136582,40.624768502239384
BROWNING AVE,-74.11801619931143,40.59968910257008
BROWNS BLVD,-73.8929107052651,40.5666070744897
BROWVALE LN,-73.732130184336,40.766914459587916
BRUCKNER AVE,-74.1595203296535,40.62591019301898
BRUCKNER BLVD,-73.86600095423263,40.82483074928995
BRUNER AVE,-73.84317332599832,40.88349218091123
BRUNO LN,-74.23460193272615,40.50234535268037
BRUNSWICK AVE,-73.74848276212035,40.60955142012309
BRUNSWICK ST,-74.15783931484431,40.58432628998984
BRUSH AVE,-73.83833814315356,40.82127411267517
BRYAN ST,-74.25151294656365,40.50620499009692
BRYANT AVE,-73.93849884161479,40.76780072862486
BRYANT PARK,-73.98482637578581,40.7542156333446
BRYANT ST,-74.0030484074356,40.669009508382615
BRYSON AVE,-74.14423710904381,40.6165172101081
BUCHANAN AVE,-74.13356453025061,40.60394340154259
BUCHANAN PL,-73.90592691704364,40.85824212488283
BUCK ST,-73.85101646379765,40.840904645343606
BUCKINGHAM RD,-73.96493470325154,40.64884623779116
BUCKLEY ST,-73.78504593072839,40.83983222393945
BUD PL,-73.8339530891784,40.76186246217773
BUEL AVE,-74.0915389310375,40.584362329951176
BUELL ST,-73.86175703450247,40.761438507547446
BUFFALO AVE,-73.92505399006498,40.6739308142105
BUFFALO ST,-74.1317290890033,40.558846315292364
BUFFINGTON AVE,-74.18377265784994,40.53807629487957
BUHRE AVE,-73.83173191288833,40.847558765178164
BULLARD AVE,-73.85749628619696,40.90113322623997
BULOVA AVE,-73.90279007526908,40.762433667792685
BULWER PL,-73.89409957092533,40.68336713756673
BUNNECKE CT,-73.90134909669476,40.710328291014335
BUNNELL CT,-74.19967454627083,40.55256053367094
BURBANK AVE,-74.11315690388298,40.57473751322331
BURCHARD CT,-74.17901048064971,40.541631962277826
BURCHELL AVE,-73.80089563047649,40.59603294948341
BURCHELL RD,-73.79200000153618,40.59657220185669
BURDEN AVE,-74.1401816101741,40.63185140037534
BURDEN CRES,-73.81608493190282,40.71118997036381
BURDETTE PL,-73.80287975848447,40.7059492303455
BURGHER AVE,-74.09123590515311,40.59225512432479
BURGUNDY LOOP,-74.07668412075007,40.61556200993002
BURKE AVE,-73.91077009654498,40.82573334569201
BURLING ST,-73.8150672517493,40.75291127851374
BURLINGAME CT,-73.83000844950098,40.652829845922845
BURNETT PL,-73.89215417242751,40.814689242548795
BURNETT ST,-73.93839013735113,40.60699448787308
BURNS ST,-73.84423947981374,40.717927754028516
BURNSIDE AVE,-74.13393619956364,40.62402596720745
BURR AVE,-73.82790180693584,40.854162573903565
BURTON AVE,-74.20575921421184,40.5177501802079
BURTON CT,-74.12840591983452,40.582538667511876
BURTON ST,-73.79615215281251,40.78856093459745
BUSH AVE,-74.15916692519077,40.635360531708024
BUSH ST,-73.97747899346841,40.722144389285745
BUSHWICK AVE,-73.92274351530233,40.69358413336247
BUSHWICK CT,-73.93846304283687,40.70434494129003
BUSHWICK PL,-73.938720918792,40.70753551524929
BUSSING AVE,-73.84716516818943,40.8945691783051
BUTLER AVE,-74.19220897711149,40.543580630951226
BUTLER BLVD,-74.22458346982603,40.506206389942385
BUTLER PL,-73.9535311970444,40.722395809388615
BUTLER ST,-73.94746623743158,40.70892245411778
BUTLER TER,-74.09003027433415,40.63620346417094
BUTTERWORTH AVE,-74.10588705312408,40.60490825887024
BUTTONWOOD RD,-74.1098620305475,40.59735809060855
BUTTRICK AVE,-73.82429371468588,40.814969697666946
BYE ST,-73.842930007505,40.71827529709711
BYRD ST,-73.82552032367916,40.75201150524619
BYRNE AVE,-74.13410952838223,40.610362660102595
BYRON AVE,-73.85333599635881,40.896685122161095
C RD,-73.92471736492038,40.78810355486516
CABLE WAY,-74.16834372619908,40.630422232611295
CABOT PL,-74.06763434741137,40.60952958965761
CABOT RD,-73.8971783390391,40.69337703968964
CABRINI BLVD,-73.93934527570377,40.85307754588268
CADMAN PLZ E,-73.98988594341546,40.69696597191979
CADMAN PLZ W,-73.99138500807018,40.69746744904096
CAESAR PL,-73.85249981400663,40.81767293356961
CAFFREY AVE,-73.746178251781,40.60135460464235
CALAMUS AVE,-73.8895380577144,40.73440138070229
CALAMUS CIR,-73.88705002485985,40.73466974574779
CALCAGNO CT,-74.16019849954232,40.609087173841665
CALDER PL,-73.98752553993262,40.66170962266263
CALDERA PL,-74.10029202035345,40.63937828241767
CALDWELL AVE,-73.88759187705396,40.72457876760119
CALHOUN AVE,-73.82321870286097,40.82385265490119
CALHOUN CT,-73.8289752249692,40.65147630600572
CALLAHAN LN,-74.23121803560545,40.50633899629683
CALLAN AVE,-74.10860469265728,40.599426479945706
CALLOWAY ST,-73.85700693019326,40.73759886170478
CALVANICO LN,-74.18301913518495,40.594509697402195
CALYER ST,-73.9536055562161,40.72807348872083
CAMBRELENG AVE,-73.8845953644451,40.85525486152318
CAMBRIA AVE,-73.73613649890808,40.76364546173768
CAMBRIA ST,-74.07070454511258,40.59401367995132
CAMBRIDGE AVE,-74.05424611480811,40.721250490475754
CAMBRIDGE PL,-73.96308091748242,40.68491668433054
CAMBRIDGE RD,-73.77827786545488,40.71880412824
CAMDEN AVE,-73.9714094358058,40.61856108533249
CAMERON AVE,-74.07997587239312,40.59276591713763
CAMERON CT,-73.99481703604927,40.62017510754654
CAMERON PL,-73.9043195325178,40.855853920843295
CAMMARATA AVE,-73.91721422159812,40.79087115893579
CAMP RD,-73.75854342433661,40.59722209493584
CAMP ST,-73.84605251292567,40.901043302662586
CAMPBELL AVE,-74.1161179627282,40.63698657869285
CAMPBELL DR,-73.81761311419999,40.839194400148884
CAMPUS PL,-73.87183515422663,40.68434457615585
CAMPUS RD,-74.02620252612084,40.62228990591562
CANAL AVE,-74.00282172718549,40.57893472446885
CANAL PL,-73.92705127928508,40.814024127092885
CANAL ST,-74.01089436841822,40.704513037899645
CANAL ST W,-73.92998918643116,40.81157745779888
CANARSIE RD,-73.89254542809188,40.63243914052345
CANDA AVE,-73.93958426013255,40.58450250369947
CANDON AVE,-74.21884968036414,40.54655441083335
CANDON CT,-74.21890473587061,40.546997109171144
CANEY LN,-73.73159087417521,40.66176044768878
CANEY RD,-73.7391547688159,40.66107151138871
CANNON AVE,-74.18855089118912,40.59459953951786
CANNON BLVD,-74.11845584316012,40.56723967035174
CANNON PL,-73.896949980097,40.88217053612734
CANON DR,-74.16041999913911,40.577970001334776
CANTERBURY AVE,-74.15129750863497,40.61487858412711
CANTERBURY CT,-74.21991861140219,40.522428507882545
CANTON AVE,-74.1910912167388,40.54841627982552
CANTON CT,-73.92178404762777,40.588256201452076
CAPELLAN ST,-74.18669067251484,40.526734478087555
CAPSTAN CT,-73.84657719879384,40.7947541855121
CAPUCHIN WAY,-73.8639468183768,40.87444084583054
CARDER RD,-74.01417164834663,40.692239310426345
CARDIFF ST,-74.19780358901602,40.54645854678861
CARDINAL HAYES PL,-74.00211017474125,40.71331684892337
CARDINAL LN,-74.14159779544278,40.55538123368505
CARDINAL SPELLMAN PL,-73.84031154792126,40.882643164885906
CARLIN ST,-74.23262503395674,40.538143366516564
CARLISLE PL,-73.86322129334573,40.87791935006137
CARLISLE ST,-74.01375800309869,40.70891008865035
CARLTON AVE,-74.00034519650643,40.668076985451
CARLTON BLVD,-74.1792537335811,40.54686754751332
CARLTON CT,-74.19464074096278,40.53523841878709
CARLTON PL,-73.90627399769153,40.71891777507693
CARLTON ST,-73.86623980862065,40.72440318580408
CARLY CT,-74.22078495367201,40.52230699440779
CARLYLE GRN,-74.19869610243292,40.555649455664195
CARLYLE ST,-74.08750645615248,40.64201351096749
CARMEL AVE,-74.13674090506638,40.61086292188562
CARMEL CT,-74.0892009899047,40.59526566511223
CARMINE ST,-74.00349535107084,40.73002394497807
CARNEGIE AVE,-74.16444782813846,40.60425285042322
CARO ST,-74.13732606794156,40.61122777778486
CAROL CT,-74.20624805251093,40.51646167207093
CAROL PL,-74.15998028908939,40.62394485486121
CAROLINA CT,-74.12673784977096,40.601125009996146
CAROLINA PL,-74.12641176712857,40.620984650579366
CAROLINA RD,-73.74360088707986,40.76159131494014
CAROLINE ST,-74.11923638723316,40.632806561969346
CAROLL ST,-73.78723628279538,40.84548746004943
CAROLYN CT,-74.20847912372106,40.51650621777388
CAROUSEL LOOP,-73.84801472963271,40.7419025144221
CARPENTER AVE,-73.87586005581514,40.85638949119045
CARREAU AVE,-74.16651159350906,40.600713150829215
CARROLL PL,-74.03078649824012,40.70640431947099
CARROLL ST,-73.96679903279517,40.67242717378059
CARSON ST,-73.75290699507404,40.67259903663989
CARTER AVE,-73.903038240626,40.845441458309544
CARTERET ST,-74.2473558705299,40.5049058873207
CARTIGAN RD,-74.01684049600802,40.68741631898791
CARVER LOOP,-73.82610433834584,40.87795767262291
CARY AVE,-74.11837126337393,40.632467098540666
CASALS PL,-73.8239213686165,40.878810461368374
CASANOVA ST,-73.889184721516,40.81021325637674
CASCADE ST,-74.10303939314157,40.58178368967194
CASE AVE,-74.19518971532625,40.51732839652964
CASE ST,-73.87455517404538,40.74725908543677
CASLER PL,-73.80355311450394,40.81071843283637
CASS PL,-73.9550934183494,40.58221286471338
CASSIDY PL,-74.09480460192225,40.64217462613331
CASTLE HILL AVENUE,-73.84977394092125,40.82642189708467
CASTLETON AVE,-74.11224265385437,40.634484944716526
CASTOR PL,-74.19723480021275,40.545680676457344
CASWELL AVE,-74.14886135343245,40.61466677581767
CASWELL LN,-74.1673174127668,40.61813554096955
CATALPA AVE,-73.89838626150123,40.70306108067286
CATALPA PL,-73.81169241306438,40.814657621644166
CATAMARAN WAY,-73.7988860256541,40.58817665967775
CATHEDRAL PKWY,-73.96334031722012,40.80269511717992
CATHEDRAL PL,-73.98594763364554,40.69675533849253
CATHERINE SLIP,-73.99705369224061,40.70963138978679
CATHERINE ST,-74.05470222821289,40.67230336522212
CATLIN AVE,-74.08330180563946,40.63084901909773
CATON AVE,-73.97038569832823,40.649257462381776
CATON PL,-73.97357650736475,40.64933131601135
CATTARAUGUS ST,-74.10680315422333,40.61174829042191
CAULDWELL AVE,-73.90830773315267,40.81982136918489
CAYUGA AVE,-74.07048127389359,40.65576538473928
CEBRA AVE,-74.08411777633566,40.6327575354654
CECIL CT,-74.15303866445906,40.6327711554522
CEDAR AVE,-73.96905591909703,40.76568532815733
CEDAR GROVE AVE,-74.10017469087184,40.56185429790812
CEDAR GROVE CT,-74.10206403025829,40.56154674949917
CEDAR HILL RD,-73.73925183925927,40.60215878428917
CEDAR LAWN AVE,-73.74239550591274,40.604950993414896
CEDAR LN,-73.75056801218349,40.77239637151851
CEDAR PL,-73.80670343325056,40.811730798647744
CEDAR ST,-73.96732925378933,40.682707730123305
CEDAR TER,-74.08904937402595,40.613382755473665
CEDARCLIFF RD,-74.08953995178115,40.61732631555396
CEDARCROFT RD,-73.7915886131768,40.71200068295946
CEDARVIEW AVE,-74.12868207801309,40.56559904175612
CEDARWOOD CT,-74.16573158031186,40.6253129932751
CEDRIC RD,-73.8094300240639,40.6737369607761
CELEBRATION LN,-74.07865627095714,40.61397693245681
CELESTE CT,-73.92822763026061,40.59377214705198
CELTIC AVE,-73.92246286980652,40.736884238688724
CELTIC PL,-74.10593166687985,40.56584780084745
CENTER BLVD,-73.95726224257771,40.745937301623904
CENTER DR,-73.79182424137751,40.78353821546373
CENTER DR  DOUGLASTON,-73.74985622261772,40.7724535486438
CENTER DR  MALBA,-73.82642955654678,40.79071223243426
CENTER PL,-74.10045918148785,40.56319170539444
CENTER ST,-74.13995194007374,40.57177592887543
CENTRAL AVE,-73.89366864599658,40.68734831225493
CENTRAL PARK  N,-73.95300965413271,40.79861312373459
CENTRAL PARK  S,-73.97724052058548,40.765936386750575
CENTRAL PARK  W,-73.96786394165535,40.787684935725
CENTRAL PARK HECKSCHER FIELDS,-73.97587376292161,40.770284694817846
CENTRAL RD,-73.92202067819609,40.79514231117654
CENTRE AVE,-74.08705768014225,40.61836979139101
CENTRE EDGEWATER PARK DR,-73.8107589662531,40.82245443413183
CENTRE MALL,-74.00459511771635,40.675202021001
CENTRE MARKET PL,-73.99768331373971,40.72001353716411
CENTRE ST,-73.91285432853805,40.744046455727776
CENTREVILLE ST,-73.83652665813858,40.67431541618424
CHAFFEE AVE,-73.80748918448467,40.814835163236395
CHALLENGER DR,-74.17281266656282,40.561273578980234
CHAMBERS ST,-74.0086621294021,40.71525624603963
CHAMPLAIN AVE,-74.12596098178543,40.56108619637787
CHANDLER AVE,-74.12745732657066,40.61420683692288
CHANDLER ST,-73.7561597280324,40.60809028198341
CHANNEL RD,-73.81922845442877,40.6013880016892
CHANNING RD,-73.74757496228604,40.60685886204975
CHAPEL RD,-73.77896937515594,40.79332960145706
CHAPEL ST,-73.98616620418902,40.69727274679715
CHAPIN AVE,-74.10158694312018,40.59730828141524
CHAPIN CT,-73.80001399950935,40.71386765345154
CHAPIN PKWY,-73.80033452630906,40.71436510026165
CHARLECOTE RDG,-73.78940993785199,40.71755217606447
CHARLES AVE,-74.13822123868046,40.63502719970915
CHARLES CT,-73.84937719312586,40.648775925389785
CHARLES GAY LOOP,-73.93261888035255,40.784452579205094
CHARLES LN,-73.8539995706166,40.695871329670844
CHARLES PL,-74.10560715222128,40.645787700181906
CHARLES ST,-74.0045476724884,40.73470612752103
CHARLESTON AVE,-74.21679831257215,40.54926885060815
CHARLOTTE ST,-73.90459581228446,40.77770826732727
CHARLTON ST,-74.00522479500948,40.72711734695237
CHART LOOP,-74.24080311270546,40.52866450738326
CHARTER OAK RD,-74.10968216632037,40.58883985718477
CHARTER RD,-73.81397699918583,40.717801233781806
CHASE CT,-73.91855667403476,40.642771615907535
CHASE MANHATTAN PLAZA,-74.00934969431991,40.7080944733746
CHATHAM SQ,-73.99803887558504,40.71378873939951
CHATHAM ST,-74.18177739008176,40.562709031566506
CHATTERTON AVE,-73.85295163760883,40.82796829962989
CHAUNCEY ST,-73.91789109309727,40.68211487395644
CHEEVER PL,-73.99942883293835,40.68595285808305
CHEEVERS LN,-74.23306156334324,40.513097918846825
CHELSEA RD,-74.18887596428671,40.610740737500386
CHELSEA SQ,-74.00360445381004,40.745114633665196
CHELSEA ST,-74.07332190860005,40.58231014249748
CHENEY ST,-73.76092737667965,40.676238143446525
CHEROKEE ST,-74.08461340020214,40.576009564201
CHERRY AVE,-73.81854570938778,40.75614670423262
CHERRY PL,-74.12654026135972,40.59907194907403
CHERRY ST,-73.8364879917332,40.749046474581405
CHERRYWOOD CT,-74.14386776283612,40.56004950343986
CHERYL AVE,-74.17854898399858,40.559506524551644
CHESBROUGH AVE,-73.84501572414455,40.84427132192289
CHESEBROUGH ST,-74.16780941231617,40.54592674521633
CHESHIRE PL,-74.10361282216964,40.61937011516869
CHESS LOOP,-74.14953956639485,40.56874523285832
CHESTER,-73.91502810579989,40.55687781362401
CHESTER AVE,-74.0104342294224,40.62739080563998
CHESTER CT,-73.96121036580368,40.6583251509125
CHESTER PL,-74.08549594093965,40.63300066480391
CHESTER ST,-73.90881455777864,40.66552216793806
CHESTERFIELD LN,-74.15852008984336,40.58007209004171
CHESTERTON AVE,-74.12695042530622,40.55802085380916
CHESTNUT AVE,-74.06598841654218,40.61608293087057
CHESTNUT CIR,-74.19723625762184,40.55668963251317
CHESTNUT CT,-73.87412482034549,40.67808247763989
CHESTNUT DR N,-73.86344712155945,40.872735627106245
CHESTNUT ST,-73.87730893640064,40.69789444224246
CHEVES AVE,-74.13794744871917,40.61499982117534
CHEVY CHASE ST,-73.7791148617784,40.72180497073111
CHIANTI CT,-74.07615154370106,40.61618812948244
CHICAGO AVE,-74.07117692375107,40.60110170426249
CHICOT RD,-73.84471296625105,40.67591553026688
CHIPPERFIELD CT,-74.10942993797023,40.60467007987425
CHISHOLM ST,-73.89546950878089,40.83062824793724
